polling_unit_id,region,distance_to_warehouse_km,road_condition,security_risk_level,historical_incidents,weather_forecast,delivery_time_hours,staff_training_level,materials_delivered,delivery_delay_hours,risk_score,high_risk_flag
PU_11185,Rivers,36.03675577701284,Good,Medium,3,Clear,1.0505564508310974,Medium,1,8.565471878309769,30.055558972867225,0
PU_11186,Rivers,32.79630327398037,Good,Low,1,Clear,1.4189379857113515,Low,1,6.487527031986048,20.290551202775145,0
PU_11187,Lagos,93.76591004642445,Good,Low,0,Clear,2.845873452077714,Medium,1,3.132441563382339,25.4518443543584,0
PU_11188,Lagos,43.370223524379085,Good,Low,1,Rain,0.7585192553586749,Medium,0,16.86250086156121,37.96779599721763,1
PU_11189,Lagos,69.356128434357,Fair,Medium,3,Storm,1.1582324804833017,High,0,22.281052313149328,58.292804156595395,1
PU_11190,Kaduna,60.6438180881616,Fair,Low,2,Rain,1.2439547377493327,High,1,2.939344726088977,23.537780706765787,0
PU_11191,Rivers,14.96197745319138,Poor,Low,1,Clear,0.683453849414793,Medium,0,20.65243569234352,40.97104902915356,1
PU_11192,Lagos,94.01450465203122,Fair,Low,4,Clear,4.507120485293171,Medium,1,7.473032189801271,41.01244921510815,1
PU_11193,Abuja,35.24105989372056,Good,Medium,5,Clear,1.3423173502950239,Medium,1,9.850450455591789,35.823887662131796,1
PU_11194,Kaduna,5.431077222581323,Good,Low,1,Rain,0.13288879671660037,Medium,1,2.315270763469648,8.559121589720736,0
PU_11195,Kano,30.743926977574578,Fair,Low,3,Storm,0.562423475717867,High,1,5.113703724969073,22.819340982968527,0
PU_11196,Rivers,34.227738862350286,Poor,Medium,3,Clear,0.8567632380039991,Low,1,4.27339274758404,26.255636893846116,0
PU_11197,Rivers,10.181787410493992,Fair,Medium,2,Clear,0.3203879911794962,High,1,5.996710424808407,20.031423119311413,0
PU_11198,Abuja,62.37776323161434,Good,Low,2,Clear,1.301309199800445,Medium,1,0.43699805429326166,19.13104972776276,0
PU_11199,Kano,35.32965634861299,Poor,Medium,1,Clear,1.7428909930858962,Medium,1,1.0393513779151609,17.62495833659534,0
PU_11200,Kano,63.28432602676612,Fair,Low,0,Clear,1.5238312804929959,Medium,1,8.583176230196184,28.5316295506475,0
PU_11201,Kaduna,1.667315795317649,Good,Medium,2,Rain,0.047259512176859385,Medium,1,5.481787428551257,16.556144301890416,0
PU_11202,Rivers,98.2227915000845,Fair,Low,2,Clear,3.8059796896250226,Medium,1,9.418198107192811,40.771855460806115,1
PU_11203,Lagos,17.88111949592348,Good,Medium,6,Clear,0.2990243059529579,Medium,1,8.819459951151783,32.80541382591237,0
PU_11204,Abuja,66.2737676837887,Good,Low,0,Clear,2.5390008306277503,Medium,1,9.12054282800594,28.935567778766654,0
PU_11205,Abuja,71.86264602467203,Good,Medium,2,Rain,1.2074972292356858,Medium,1,1.911355361831677,25.239562247681924,0
PU_11206,Abuja,17.989226625000132,Good,Medium,1,Clear,0.5767175743215304,Medium,1,6.526922807131811,19.388229535697743,0
PU_11207,Abuja,12.059515928139438,Fair,Medium,0,Rain,0.47598558972966976,High,1,3.5462130374266723,12.731222741767898,0
PU_11208,Lagos,16.105141992636057,Poor,Medium,1,Rain,0.3278849924872957,Low,1,1.3066699343254606,14.181033300015402,0
PU_11209,Lagos,25.43500732864951,Good,Low,1,Clear,0.5313794191819494,High,0,5.822068331356867,17.820103962765202,0
PU_11210,Kaduna,17.654979681297974,Good,Low,3,Rain,0.3429581443407762,Medium,1,6.57462452141721,21.39293271838541,0
PU_11211,Rivers,67.72594326865207,Good,Medium,3,Clear,2.377954342003171,High,1,2.820735436254477,27.776291808112127,0
PU_11212,Lagos,42.66248716888066,Poor,High,2,Rain,0.7580598913944964,Medium,0,5.967632231502367,31.483945781029682,0
PU_11213,Kaduna,54.24136785702095,Good,Low,2,Rain,1.454530752084963,Medium,1,1.6892697270162893,19.382178161928625,0
PU_11214,Kano,5.686342092106668,Poor,Low,5,Storm,0.13863434363425545,High,1,4.226175905170939,22.476532276177743,0
PU_11215,Rivers,86.26364734697161,Poor,Medium,3,Clear,1.8619778090306116,Medium,1,9.833757960082016,45.00336640951734,1
PU_11216,Lagos,17.88658376741303,Fair,Low,4,Storm,0.31696329200389695,High,1,1.5230812893956958,16.86193868757615,0
PU_11217,Kano,36.65508081405373,Good,Low,0,Clear,1.5809366982279403,Medium,1,4.450571979891713,16.006874132648317,0
PU_11218,Kaduna,8.118262342948931,Good,Low,3,Rain,0.18460943089769796,Low,0,6.911300553412779,19.990603298708955,0
PU_11219,Lagos,14.542520330184635,Good,Medium,2,Clear,0.4980553304834981,Medium,1,5.217116917723991,18.734179442622914,0
PU_11220,Lagos,66.91414158759048,Good,Medium,4,Clear,1.1502829266514256,Medium,1,6.235828624828901,34.73657125476145,1
PU_11221,Kano,69.56611322331321,Poor,Low,2,Rain,3.3873402023690034,High,1,5.35559835431945,30.946620176141817,0
PU_11222,Lagos,68.01958297790986,Good,High,2,Clear,1.438317709071312,Low,1,9.54620270096058,38.923220647022845,1
PU_11223,Abuja,55.661541996756185,Good,Low,5,Storm,2.3573974044657384,Medium,1,1.653382577034228,25.612382264902582,0
PU_11224,Lagos,95.29964473717875,Fair,High,1,Rain,4.716245175864166,Medium,0,15.284714183398373,51.98700022253331,1
PU_11225,Rivers,51.21053891608907,Poor,Low,3,Storm,1.5801433449521753,High,0,22.467958266055696,54.944045182301366,1
PU_11226,Kano,45.49179090034821,Good,Low,3,Clear,0.8729461945870696,Low,1,3.1734780175808064,21.858575206440854,0
PU_11227,Rivers,25.507011005997203,Fair,Low,4,Clear,0.8012079754136687,Medium,0,21.72439299727126,48.687991697106334,1
PU_11228,Kaduna,10.78610339739465,Fair,Low,4,Clear,0.18461291718915585,Medium,1,2.771695023026334,17.31476321401843,0
PU_11229,Rivers,55.267338066651696,Fair,High,2,Clear,1.2397101425034576,Low,1,8.656479289858488,36.03818654811808,1
PU_11230,Abuja,32.17412848258998,Poor,Medium,3,Clear,0.5831151494027158,Medium,1,8.642950063047753,32.39925079108963,0
PU_11231,Abuja,52.878512935861,Good,Medium,2,Clear,1.1425276349557834,Low,1,0.6081501529931421,19.487927816661916,0
PU_11232,Rivers,21.40578874778749,Fair,Low,2,Clear,0.4367071365178,Medium,1,7.162443978137311,22.024823716763464,0
PU_11233,Kaduna,83.97909454858322,Fair,Low,2,Rain,2.643213107429808,Medium,1,4.138708916364855,30.003882284263927,0
PU_11234,Lagos,99.97002375624784,Poor,Low,1,Clear,2.2689526007002403,Low,1,8.477009548849622,39.709519074524,1
PU_11235,Abuja,32.9179475019443,Good,Medium,2,Clear,0.5515907021541291,High,0,17.766874172764012,41.233900759534876,1
PU_11236,Rivers,84.39043311877265,Good,Low,3,Clear,2.3904668902981716,Medium,0,20.05686572136902,54.963385205808066,1
PU_11237,Rivers,87.42562750284833,Good,High,3,Clear,2.8872378301029853,Low,0,11.81611431193538,48.209296968472735,1
PU_11238,Rivers,99.61130508695088,Poor,Low,3,Clear,2.8934215688266667,High,1,7.8164779333716385,42.646977917447636,1
PU_11239,Lagos,34.92929284801996,Poor,Low,0,Rain,0.7160424705638572,Medium,1,5.818485233411755,20.713586419721622,0
PU_11240,Kano,75.84809797769647,Good,High,0,Storm,3.0584138501231943,Low,1,2.237589735019534,25.526004198068595,0
PU_11241,Kaduna,23.652091360556557,Good,Medium,4,Clear,0.44340605614374784,Medium,0,12.922578097400969,36.11428541821276,1
PU_11242,Kano,62.854804127922186,Good,Low,5,Clear,2.2705425908176045,High,1,8.477353648276173,37.286991297998696,1
PU_11243,Kaduna,70.77941437781092,Fair,Medium,1,Clear,1.6240484156817583,High,1,5.99643708190369,30.15053849841772,0
PU_11244,Kaduna,74.37094856097454,Poor,High,5,Clear,3.0023017099694,High,1,5.025058219823556,42.41177704193024,1
PU_11245,Rivers,21.5100446898617,Poor,Medium,2,Clear,0.6392029966492828,Medium,0,22.851054051739712,49.57859001558191,1
PU_11246,Abuja,85.02383147912329,Fair,High,5,Clear,2.8814280187371835,Medium,1,8.092811537138042,47.14398360153172,1
PU_11247,Rivers,42.67621417886164,Good,Low,1,Clear,0.9169415224091025,Low,1,9.221091630709617,26.366880281836757,0
PU_11248,Lagos,22.420582255720948,Poor,Low,3,Clear,0.5136243845369356,High,1,0.283886949999107,15.909946876142849,0
PU_11249,Kaduna,54.71057774881825,Poor,Medium,4,Rain,1.7335409948670168,High,1,2.580335786409692,29.812619229378186,0
PU_11250,Abuja,86.47235583108727,Good,Low,3,Clear,1.5933672644027141,Low,1,6.510520540253215,35.06025197659728,1
PU_11251,Kaduna,96.74170306803326,Fair,Medium,1,Rain,1.6491820334498608,Low,0,17.221293470048593,52.18028081867954,1
PU_11252,Kaduna,75.07257435105956,Good,High,3,Rain,1.7554905653499804,Low,1,2.378240332224709,31.581875368548975,0
PU_11253,Rivers,1.5566657408648803,Fair,Low,5,Clear,0.06969331683681963,Medium,1,0.13544404301092383,13.514499212689362,0
PU_11254,Abuja,14.335375286129658,Poor,Low,2,Rain,0.2972277120107397,Medium,1,4.051395378603773,17.94416812513159,0
PU_11255,Abuja,8.551124657447708,Good,Low,1,Storm,0.14304907857173724,Medium,0,14.500470399923868,27.460930531375343,0
PU_11256,Kaduna,11.02016055639459,Fair,Low,2,Rain,0.1930960834889533,Medium,1,6.148845199597442,18.42729991067508,0
PU_11257,Abuja,38.92046064595774,Fair,Low,1,Clear,1.435884183396262,Medium,1,0.344062000978933,13.30018513065995,0
PU_11258,Abuja,34.51083816803415,Poor,Medium,2,Storm,1.1057189777660426,Medium,1,1.494146187613452,20.14338691502701,0
PU_11259,Rivers,12.254813145562697,Good,High,0,Clear,0.35744207065130584,Medium,0,19.373710581741925,38.51152850172542,1
PU_11260,Kano,88.34129980981065,Fair,Medium,2,Storm,2.5951739728287304,Low,1,7.085383520902423,37.29633524331577,1
PU_11261,Lagos,61.92733005690366,Good,Low,5,Rain,1.7575479439673989,Low,1,8.602323983438533,37.288951986538535,1
PU_11262,Kano,79.84986758668845,Good,Medium,1,Clear,1.6839355336497774,Medium,1,8.129411910425265,34.16409138297559,0
PU_11263,Abuja,37.783389496687654,Good,High,1,Clear,1.4537872676498798,High,1,2.320793843825336,20.037868665075536,0
PU_11264,Kaduna,41.613365612469224,Good,Low,1,Rain,1.267288850092254,Low,1,5.233021934542345,20.17220602430736,0
PU_11265,Lagos,32.44449984313607,Poor,Medium,1,Rain,0.6926145373891232,Medium,1,7.791562745260377,27.17624408651778,0
PU_11266,Lagos,44.404234597750616,Good,Low,1,Rain,2.006538289010827,Low,1,1.4522677744632106,15.059248581244939,0
PU_11267,Kaduna,61.42734897315031,Good,Medium,1,Clear,1.404991684639206,High,1,3.0867606644466727,22.91561079130007,0
PU_11268,Lagos,49.805416776183904,Good,Low,1,Clear,1.129819950615641,Medium,1,5.238527430703503,21.818874501292036,0
PU_11269,Kaduna,83.95378361265657,Good,High,4,Rain,3.1098438628104503,Medium,1,4.334903479924401,38.293111942417916,1
PU_11270,Lagos,90.1137776923726,Good,Low,2,Clear,1.6203073205627887,Medium,0,22.658821069522386,58.0109871427581,1
PU_11271,Kano,47.498701483392324,Poor,Low,4,Rain,1.0251844756572785,Medium,1,0.9932757614733478,23.989653938888488,0
PU_11272,Lagos,24.735050054516293,Fair,Low,3,Clear,1.009487731717331,High,1,0.7855585367601781,15.125347816043526,0
PU_11273,Rivers,94.57404952647158,Poor,Medium,1,Rain,2.553964009492039,High,1,4.292755935698759,34.35394380884246,1
PU_11274,Kaduna,73.76882566204135,Fair,Medium,2,Rain,1.250547927693058,Low,1,9.660891932401888,38.2451030310111,1
PU_11275,Lagos,64.37258151933412,Fair,Low,0,Rain,1.0928232660770099,High,1,8.069167134282674,27.97826700529084,0
PU_11276,Kaduna,74.79595962877362,Poor,Low,0,Storm,1.3151020154947242,High,1,6.353414050377186,29.489313001320504,0
PU_11277,Rivers,8.522196457295365,Poor,Low,1,Clear,0.1612359575165251,Medium,1,7.853070139266933,20.484044500359474,0
PU_11278,Lagos,7.695006436129579,Good,Medium,3,Clear,0.2481742922060494,High,1,1.3364729358975835,13.543710691072292,0
PU_11279,Lagos,16.158944605517753,Poor,High,2,Rain,0.2996253863772352,Medium,1,6.809505819129415,27.446047649797674,0
PU_11280,Rivers,15.59764577661271,Fair,Low,6,Clear,0.3807819578508511,Medium,0,23.660154806346668,53.60976136484254,1
PU_11281,Rivers,42.646377010091044,Good,Low,3,Rain,0.7888999118086014,Low,1,3.7673626773087623,22.18031941798135,0
PU_11282,Rivers,16.583004146251053,Fair,Low,2,Storm,0.3175050902301426,High,1,9.949970797999615,25.241557026249634,0
PU_11283,Kaduna,85.59803878239305,Good,Low,2,Clear,1.6158851186360894,Low,1,6.5117233076083805,32.88719271789118,0
PU_11284,Rivers,58.231596161874556,Good,Medium,2,Clear,2.6827953923833143,Low,1,2.3541660100243944,23.177568247411504,0
PU_11285,Kaduna,37.45792773867489,Poor,Low,1,Clear,0.7540682053850526,Medium,0,13.463293287577454,34.68652547910116,1
PU_11286,Kano,7.892631284301443,Good,Low,2,Clear,0.1844566585558252,Medium,1,2.2319115640030884,10.926393602864922,0
PU_11287,Lagos,59.51175179995339,Good,Medium,2,Rain,2.4497492657572573,Medium,1,5.8057830473148755,28.61102493096299,0
PU_11288,Lagos,12.536749238620507,Poor,Medium,5,Clear,0.27946585094265014,Low,1,0.19670181707268752,19.802402573333133,0
PU_11289,Abuja,74.57880478985801,Good,High,1,Rain,1.2447794280376834,Low,1,8.772679617841256,37.07478038473349,1
PU_11290,Kano,80.47305157763833,Good,Low,1,Clear,2.5447571310047357,Medium,1,5.531732690553177,28.392209351357433,0
PU_11291,Rivers,54.85364953802428,Poor,Low,1,Rain,0.9926456338770513,Medium,1,2.0141820419240473,20.992002970490926,0
PU_11292,Rivers,15.810683054944889,Poor,Medium,4,Rain,0.40955719440951743,Medium,1,6.979711685312118,28.631704138957154,0
PU_11293,Kano,78.89940965030608,Good,Medium,3,Storm,1.6834698406315405,Medium,0,9.125983121919674,39.468856612940726,1
PU_11294,Rivers,31.47495113667406,Good,High,4,Rain,0.7576936006000285,High,0,15.20102469488353,44.09652726966011,1
PU_11295,Abuja,23.04266113259252,Poor,Low,1,Clear,0.5300465488851953,High,1,9.65664583935803,26.09350098555555,0
PU_11296,Kaduna,47.585107460824105,Good,Medium,1,Rain,1.0938964105093791,High,1,3.8338640803330937,21.267817612664462,0
PU_11297,Lagos,92.34197789690887,Fair,Low,3,Rain,2.226448684092506,Low,1,1.3668503014702948,29.518671031587218,0
PU_11298,Kano,30.439955915377844,Good,Low,1,Clear,0.6416032048371737,Medium,1,2.940941178689803,14.499402951110273,0
PU_11299,Lagos,90.65227159628941,Fair,Low,2,Clear,1.7872200776491631,Medium,1,5.263579185092565,33.02582309689673,0
PU_11300,Kaduna,6.3116775652429595,Good,Medium,2,Rain,0.18036085835558427,Medium,1,7.6188697253782935,20.69064010111603,0
PU_11301,Kano,9.268846796776735,Fair,Low,0,Clear,0.406072299097965,Low,1,2.4843865141660215,8.580349130604379,0
PU_11302,Kaduna,70.15754148838946,Good,Medium,2,Rain,2.424439479293501,Medium,1,1.4398031195982008,24.191212977075192,0
PU_11303,Rivers,19.868673483369378,Good,Low,1,Storm,0.7315311605769984,High,1,4.4121541118957115,14.591965864517444,0
PU_11304,Rivers,32.34544763646591,Good,Low,2,Clear,0.891439117255237,High,1,2.078691303351082,15.587126482319805,0
PU_11305,Rivers,14.500925117077324,Good,Medium,1,Storm,0.2942642097915131,High,1,1.3549900031568929,10.932670028150806,0
PU_11306,Kaduna,33.89257864412229,Poor,Low,2,Rain,0.6575854602785259,Low,0,7.852217816024639,27.556842452861417,0
PU_11307,Kaduna,28.765539395353873,Poor,Medium,2,Clear,0.6467372707149998,Medium,1,7.342742231895613,27.767221226914195,0
PU_11308,Kaduna,73.89742625990938,Fair,Low,0,Clear,2.7923060411774925,Medium,1,3.3204518900607303,22.76016308707297,0
PU_11309,Lagos,70.50031543071535,Fair,Low,3,Rain,1.2582380750122206,Medium,0,19.78743407648586,52.78121420087186,1
PU_11310,Kaduna,95.53779046640818,Good,Medium,3,Rain,1.866036111295509,High,0,19.780591892187175,58.7784459315624,1
PU_11311,Rivers,72.71774683213104,Good,Medium,5,Rain,1.460046418979207,Medium,1,7.216030819765607,39.36759559607462,1
PU_11312,Abuja,69.7869575491171,Good,Low,2,Clear,1.559370947030331,Medium,1,2.380251174448975,23.527768271496885,0
PU_11313,Kaduna,69.72618501720252,Fair,Low,1,Storm,2.3752884100700524,Medium,1,3.8880886467299103,24.77736997353537,0
PU_11314,Abuja,88.41377810916944,Good,Low,1,Clear,1.7561905283228174,Medium,1,6.527451776246428,31.47393328620353,0
PU_11315,Rivers,30.32743655467946,Poor,Medium,2,Clear,0.5880251955820783,Medium,1,6.307217828527718,26.526314053727468,0
PU_11316,Kaduna,30.70911881018662,Fair,High,0,Clear,1.2232448115645929,High,1,8.294456485434827,26.583508490189566,0
PU_11317,Lagos,74.38016716078874,Poor,Low,3,Clear,2.184495543489717,Medium,1,9.516471820599344,40.150741163056765,1
PU_11318,Lagos,23.641808577862612,Good,Low,2,Clear,0.8768659790888776,Medium,1,7.9591710073697195,22.667118226627103,0
PU_11319,Abuja,91.28998041064902,Fair,Medium,4,Storm,4.514785041505943,Medium,1,5.9731313822048415,40.21769315543707,1
PU_11320,Lagos,53.94339078360172,Good,Low,1,Clear,2.201883926891673,High,1,2.7204951243356468,18.869420843223814,0
PU_11321,Lagos,30.712367881190342,Fair,Low,2,Clear,1.3497286541227425,Medium,1,2.6307895175369023,17.08865785254342,0
PU_11322,Lagos,77.83389303930826,Poor,Low,2,Rain,2.341256583072618,High,1,5.190841107861357,32.35304026965369,0
PU_11323,Rivers,31.91974235765431,Good,Medium,1,Clear,0.9742200731901126,Low,1,2.761660021021577,16.52643850306323,0
PU_11324,Lagos,96.3645533901153,Good,Medium,1,Storm,2.6286358169372996,Medium,1,1.873436011865689,28.083064695821598,0
PU_11325,Kano,98.31593176277349,Good,Low,1,Clear,2.3917923642636145,High,0,20.81018309579622,54.87846099624903,1
PU_11326,Kaduna,67.01282795465342,Poor,Low,3,Storm,3.0556957287136237,Low,1,9.799818791766201,39.10229377857999,1
PU_11327,Lagos,12.249755085272696,Good,Low,2,Clear,0.2923465257191506,High,1,5.0969945960077485,16.09544291106616,0
PU_11328,Lagos,27.05767614339596,Poor,Low,5,Clear,0.5375882280566108,Medium,1,8.850827694278376,33.687776770096754,0
PU_11329,Lagos,52.02627925938948,Good,Low,0,Storm,1.138502340272644,High,1,2.4811717011954815,16.127013403671118,0
PU_11330,Kano,85.29329755970018,Poor,Low,3,Clear,3.875162006231377,Medium,1,6.73642005792391,38.1632895988259,1
PU_11331,Lagos,19.303763197260835,Good,Low,1,Rain,0.4126390038921665,Medium,1,5.099676074877792,15.510266751768855,0
PU_11332,Lagos,11.3359424423793,Good,High,4,Clear,0.3893666787419577,High,1,3.027836396706376,21.808943083535425,0
PU_11333,Kaduna,8.373270835714521,Fair,Low,2,Rain,0.2976424142705897,High,1,3.511911667062675,13.942521667736916,0
PU_11334,Kano,51.18978867364464,Poor,Medium,3,Rain,2.191407578561383,Low,0,21.21381911397075,55.05868640568505,1
PU_11335,Kano,88.58539598987588,Good,Low,2,Clear,1.7828892123682025,Medium,1,6.0758037416809705,32.83078481049663,0
PU_11336,Lagos,5.193565021745343,Fair,Medium,2,Clear,0.10460866638088313,Medium,1,9.537218488557693,24.34454073718561,0
PU_11337,Kano,22.019831865359926,Good,High,0,Rain,0.5872127201330841,Medium,1,4.715465102486153,18.477164026801216,0
PU_11338,Abuja,69.63244456811067,Poor,Low,5,Rain,2.8810334644838016,High,0,18.450188400820696,56.60177151485318,1
PU_11339,Kano,82.76048007922782,Good,Medium,5,Rain,2.5204995823779837,Medium,1,4.377714565113687,37.118667863516094,1
PU_11340,Kano,80.93255340061779,Good,Medium,2,Clear,3.488005718677977,Medium,1,3.5788747011351507,29.554822731826285,0
PU_11341,Kano,78.72173767471277,Good,High,3,Storm,1.383531042072937,High,0,20.32577883757456,59.233015791304396,1
PU_11342,Rivers,13.850180280520657,Good,Low,3,Clear,0.24136239004090665,Medium,1,7.8866695286086035,22.600040349017036,0
PU_11343,Rivers,40.32652063610893,Good,Low,1,Rain,0.7714185930959536,Medium,1,5.1052878247071565,19.723235864282522,0
PU_11344,Rivers,98.4897216203429,Good,High,0,Clear,3.91494763399534,Medium,1,0.9023927486481509,28.05153344704081,0
PU_11345,Kano,98.89986958722072,Fair,Low,3,Clear,3.73711543716805,Low,0,17.20130038644546,54.58192449711234,1
PU_11346,Abuja,60.640311803464606,Good,High,2,Clear,1.2712537651972196,High,1,1.7266821743169858,25.718085622168402,0
PU_11347,Kano,71.21745326739229,Good,Medium,6,Storm,1.8715051434912473,Low,0,15.93384326194319,54.14425554639325,1
PU_11348,Lagos,95.1770958322456,Poor,Low,2,Rain,3.5129019444380734,Medium,1,8.646484853172465,41.00514644620782,1
PU_11349,Abuja,45.54285826287983,Poor,Low,4,Clear,1.5090896509431815,Medium,1,1.3135675375400158,24.07892295888599,0
PU_11350,Rivers,14.549818930495533,Good,Low,1,Clear,0.3496987419979034,High,1,9.836791498893035,21.665151034438658,0
PU_11351,Kaduna,67.22593867609174,Good,Low,1,Rain,1.941628932109104,Medium,1,8.202544031863786,29.749003783014025,0
PU_11352,Abuja,96.05012818515183,Good,Low,5,Rain,2.3572801325382615,High,1,5.503515140382075,39.46529834760348,1
PU_11353,Rivers,70.02340329276315,Poor,High,1,Clear,1.3093799701711446,High,1,7.446229939961385,37.174025568494706,1
PU_11354,Abuja,80.52879157535003,Poor,Low,0,Clear,4.023955930330766,Low,1,3.6761047569999628,26.61991545056995,0
PU_11355,Abuja,42.852131593090895,Good,Low,4,Clear,1.9045525738439568,High,1,4.761557038979259,25.71276187708707,0
PU_11356,Kano,10.549852260340256,Fair,Low,1,Rain,0.5164457369709157,High,1,9.796493745364806,21.80471107011526,0
PU_11357,Lagos,17.719326568621597,Good,Medium,2,Clear,0.4486841613100459,Medium,1,3.628364499999397,16.986412063723414,0
PU_11358,Kaduna,98.28282811411223,Good,Low,2,Rain,1.8794038764746552,Medium,0,14.944812619980178,48.073784552792716,1
PU_11359,Rivers,49.82524738243447,Fair,Medium,3,Clear,1.7186884908041582,High,1,2.164973833242594,24.212510226350787,0
PU_11360,Abuja,2.190038427547738,Good,Low,3,Clear,0.0758441219872414,Medium,0,23.237699247788907,43.294556557192905,1
PU_11361,Kaduna,95.5813607923862,Fair,Medium,2,Clear,2.843840691342866,Medium,1,1.0336252918214561,29.666710096209425,0
PU_11362,Abuja,50.28021128513424,Fair,Medium,1,Rain,1.9683223058575892,High,0,7.803062057479548,28.76063534324617,0
PU_11363,Lagos,83.79057143089193,Poor,Low,3,Rain,3.960021302494069,Medium,0,5.513953497825312,36.02904453291636,1
PU_11364,Kaduna,55.29735606165245,Good,Low,3,Clear,1.2394459812035503,Medium,1,6.686992284967338,29.089959639781497,0
PU_11365,Rivers,11.068526083801347,Good,Low,3,Clear,0.19003717142715038,High,1,4.733713415245933,17.31427533962917,0
PU_11366,Abuja,61.94138863106272,Good,Low,2,Rain,1.107311231829245,Medium,1,1.7462219065190587,21.00761058599113,0
PU_11367,Lagos,99.74262735564132,Good,Low,2,Clear,4.77801965234855,Medium,1,8.643871544295159,38.914332787571,1
PU_11368,Kaduna,4.439040481948364,Fair,Low,2,Clear,0.1044995461120094,Medium,1,4.264033072047846,14.283857704461443,0
PU_11369,Abuja,84.33762555398935,Poor,Low,3,Clear,2.921655956359925,Medium,1,4.972500063879957,35.32627520661781,1
PU_11370,Abuja,24.31259876942573,Good,Low,2,Clear,1.113221797684486,High,1,3.875940718373896,16.67643083144599,0
PU_11371,Rivers,39.99275604850638,Poor,Low,5,Clear,0.7543998533988915,High,1,9.533863754305221,37.29934684115911,1
PU_11372,Lagos,37.89824166551664,Fair,Low,4,Rain,0.8664915748667965,Medium,1,0.07372960059893074,18.690242734001725,0
PU_11373,Kano,89.98092223264284,Fair,High,2,Rain,1.8236960961333408,Medium,1,1.7343807251204402,32.59775553420923,0
PU_11374,Abuja,50.94413269435198,Poor,Medium,3,Clear,1.5697966758936492,High,1,1.0257548957819285,24.72745888254329,0
PU_11375,Kaduna,45.27025439660832,Fair,Low,5,Clear,0.8071601594060691,Low,1,9.682725590619143,36.57813926525038,1
PU_11376,Rivers,81.98448577484086,Good,Medium,0,Clear,1.904068246499939,Medium,1,0.8963940925922431,21.741488293856538,0
PU_11377,Rivers,5.841806296189827,Fair,Low,1,Clear,0.12319239427463763,Low,1,3.8006859893454417,11.869390243256127,0
PU_11378,Abuja,9.559175194427155,Poor,Low,0,Rain,0.22730806479931917,High,1,3.090452212024286,11.547513356921861,0
PU_11379,Abuja,3.1471968307526406,Good,High,5,Clear,0.05545652936608799,High,1,9.091721851580921,31.26702214352191,0
PU_11380,Abuja,69.11030749674752,Good,Medium,2,Storm,1.9634591945853663,Medium,1,7.4656758108057675,33.020575215558154,0
PU_11381,Kano,53.03599757083894,Good,Low,0,Rain,0.9511156638331638,Medium,1,2.47708097414423,16.322820975384133,0
PU_11382,Abuja,87.72619046095998,Good,Low,2,Clear,1.9880692583670563,High,1,5.663798217411895,32.04093541830984,0
PU_11383,Lagos,50.35475739428796,Poor,Low,1,Clear,0.9296521945953008,Medium,1,3.8304094955975945,22.816565722253983,0
PU_11384,Kaduna,22.96013770343742,Good,High,1,Storm,0.4700581288576727,High,1,7.053085534192781,24.171655841976655,0
PU_11385,Abuja,80.7095899373372,Poor,Low,3,Clear,2.1462427233864116,High,1,8.967128144757913,40.59261020460431,1
PU_11386,Kano,30.138061569029663,Poor,Low,4,Clear,1.2505523372847138,Medium,1,6.259922390852833,28.417495900085182,0
PU_11387,Kaduna,93.63328843306869,Poor,Low,0,Clear,2.6374013722303933,Medium,1,3.5422962112925207,29.04010200355252,0
PU_11388,Rivers,25.791964897371805,Good,Low,2,Clear,0.44361153291799965,Medium,1,5.450275052106801,19.333805557634562,0
PU_11389,Abuja,17.604344634158394,Fair,Low,1,Clear,0.34128328334234936,Medium,1,8.106354471063264,20.680400633426576,0
PU_11390,Kaduna,49.8390751595581,Poor,Low,0,Rain,2.167565147358273,Medium,1,1.4576286473145128,17.154258002883388,0
PU_11391,Rivers,6.000996679054089,Good,Low,0,Rain,0.2756864855263958,Medium,1,8.945516878079388,16.6184746529299,0
PU_11392,Kano,4.6047611197791465,Good,Medium,0,Clear,0.201312757388952,Medium,1,0.4228310517837819,5.555198801631502,0
PU_11393,Lagos,50.105439980290335,Poor,Medium,3,Clear,2.2553237654028573,Low,1,3.484680384288077,28.24810857249018,0
PU_11394,Abuja,22.29558119868397,Fair,Medium,2,Clear,0.38195237266677473,High,0,5.676008034313761,21.973128291207438,0
PU_11395,Lagos,1.9259112011229487,Fair,Medium,3,Rain,0.038458598001234336,Medium,1,2.5952536350071242,15.278062692735276,0
PU_11396,Kano,30.309634231720647,Poor,Medium,2,Storm,0.5220892805325266,Medium,1,4.568493122751807,23.91466653047184,0
PU_11397,Kaduna,48.259368030812595,Fair,Low,0,Clear,1.785385628372878,Medium,1,8.22122451565644,24.983710379647178,0
PU_11398,Kaduna,40.034581444581896,Good,Low,1,Clear,0.9973763522869691,High,1,6.922275623513197,22.390329724186174,0
PU_11399,Kano,14.411477149881888,Good,Low,2,Clear,0.3237682747362784,High,1,8.924346956712014,22.2688158650444,0
PU_11400,Kano,58.38780795536578,Good,Low,1,Clear,0.9947591661117905,Medium,1,3.9502934087625095,21.603001704216922,0
PU_11401,Abuja,71.32296612361607,Good,Low,1,Clear,1.7880838000419754,High,1,4.940050097997936,25.674668371720117,0
